authorID,supervisorID,confjorID,supervisorsIDs
a52996,s52996,j424,editor77472
a59736,s59736,j5548,editor77473
a36329,s36329,c90,chair1420
a14705,s14705,j11025,editor77474
a76051,s76051,j6972,editor77475
a47698,s47698,j19354,editor77476
a68934,s68934,j14236,editor77477
a80480,s80480,j2965,editor77478
a23304,s23304,j1507,editor77479
a11274,s11274,j19793,editor77480
a67296,s67296,j15617,editor77481
a78508,s78508,j16102,editor77482
a69616,s69616,j13352,editor77483
a21016,s21016,j13991,editor77484
a16186,s16186,j7575,editor77485
a105858,s105858,j9326,editor77486
a83159,s83159,j11683,editor77487
a104201,s104201,j7552,editor77488
a290,s290,j16919,editor77489
a860,s860,j16343,editor77490
a101787,s101787,j5559,editor77491
a8823,s8823,j2924,editor77492
a36979,s36979,j3243,editor77493
a19806,s19806,j9054,editor77494
a86865,s86865,j10086,editor77495
a33941,s33941,j14468,editor77496
a789,s789,j1757,editor77497
a62977,s62977,j12660,editor77498
a10334,s10334,j10441,editor77499
a92592,s92592,j9405,editor77500
a83304,s83304,j652,editor77501
a83839,s83839,j12067,editor77502
a69260,s69260,j14655,editor77503
a81869,s81869,j2791,editor77504
a339,s339,j13949,editor77505
a49887,s49887,j18325,editor77506
a67002,s67002,j12957,editor77507
a65256,s65256,j3886,editor77508
a72619,s72619,j5784,editor77509
a91989,s91989,j7755,editor77510
a51090,s51090,j16074,editor77511
a61495,s61495,j15905,editor77512
a34611,s34611,j14022,editor77513
a69214,s69214,j12581,editor77514
a103164,s103164,j19341,editor77515
a3101,s3101,j10060,editor77516
a91010,s91010,j19032,editor77517
a65097,s65097,j7799,editor77518
a39992,s39992,j544,editor77519
a97478,s97478,j11751,editor77520
a81885,s81885,j7911,editor77521
a59866,s59866,j2339,editor77522
a59891,s59891,j1806,editor77523
a41990,s41990,j12537,editor77524
a68500,s68500,j9641,editor77525
a69980,s69980,j4137,editor77526
a94096,s94096,j2438,editor77527
a72715,s72715,j12406,editor77528
a28433,s28433,j10107,editor77529
a61446,s61446,j14119,editor77530
a83914,s83914,j14507,editor77531
a99742,s99742,j18468,editor77532
a54775,s54775,j14558,editor77533
a59698,s59698,j2685,editor77534
a81546,s81546,j11353,editor77535
a761,s761,j9790,editor77536
a105687,s105687,j13795,editor77537
a76711,s76711,j3939,editor77538
a93490,s93490,j3755,editor77539
a104595,s104595,j11851,editor77540
a68213,s68213,j19052,editor77541
a82131,s82131,j4025,editor77542
a56439,s56439,j10649,editor77543
a87545,s87545,c212,chair1421
a83643,s83643,j7747,editor77544
a50557,s50557,j5256,editor77545
a13489,s13489,j16575,editor77546
a94603,s94603,j7324,editor77547
a83871,s83871,j4689,editor77548
a30794,s30794,j10497,editor77549
a44837,s44837,j474,editor77550
a3745,s3745,j18910,editor77551
a99624,s99624,j7255,editor77552
a88412,s88412,j14054,editor77553
a51377,s51377,j16450,editor77554
a36724,s36724,j10400,editor77555
a67482,s67482,j5753,editor77556
a46876,s46876,j2306,editor77557
a46989,s46989,j16781,editor77558
a9009,s9009,j8926,editor77559
a55581,s55581,j591,editor77560
a20935,s20935,j11308,editor77561
a80535,s80535,j836,editor77562
a82248,s82248,j11976,editor77563
a39374,s39374,j2117,editor77564
a7046,s7046,j3847,editor77565
a14040,s14040,j3507,editor77566
a45102,s45102,j4299,editor77567
a79469,s79469,j12435,editor77568
a35071,s35071,j12684,editor77569
a38011,s38011,j4944,editor77570
a25490,s25490,j16585,editor77571
a47402,s47402,j6212,editor77572
a93327,s93327,j6522,editor77573
a81318,s81318,j1381,editor77574
a93614,s93614,j11328,editor77575
a20446,s20446,j12847,editor77576
a82599,s82599,j367,editor77577
a104888,s104888,j6283,editor77578
a36155,s36155,j15687,editor77579
a88053,s88053,j6448,editor77580
a81908,s81908,c219,chair1422
a73693,s73693,j8844,editor77581
a68872,s68872,j19875,editor77582
a23549,s23549,c72,chair1423
a19481,s19481,j11712,editor77583
a94730,s94730,j2532,editor77584
a23665,s23665,j19658,editor77585
a82554,s82554,j10455,editor77586
a13792,s13792,j15290,editor77587
a87291,s87291,j17252,editor77588
a18515,s18515,j3176,editor77589
a102234,s102234,j14376,editor77590
a99550,s99550,j6416,editor77591
a41525,s41525,j5585,editor77592
a63196,s63196,j4802,editor77593
a74923,s74923,j14995,editor77594
a14197,s14197,j14222,editor77595
a6223,s6223,j4737,editor77596
a21871,s21871,j9767,editor77597
a86113,s86113,j12269,editor77598
a77115,s77115,j597,editor77599
a26991,s26991,j732,editor77600
a28571,s28571,j10333,editor77601
a90763,s90763,j17402,editor77602
a14133,s14133,j12389,editor77603
a72735,s72735,j11610,editor77604
a9070,s9070,j3135,editor77605
a99411,s99411,j1799,editor77606
a49302,s49302,j3208,editor77607
a28359,s28359,j17639,editor77608
a72330,s72330,j16266,editor77609
a79704,s79704,j11026,editor77610
a31536,s31536,j10983,editor77611
a67660,s67660,j12416,editor77612
a5379,s5379,j10710,editor77613
a5664,s5664,j16259,editor77614
a74901,s74901,j2846,editor77615
a61088,s61088,j10076,editor77616
a73392,s73392,j160,editor77617
a58045,s58045,j12861,editor77618
a72025,s72025,j5298,editor77619
a80692,s80692,j15806,editor77620
a51194,s51194,j7523,editor77621
a1471,s1471,j9490,editor77622
a56052,s56052,j7221,editor77623
a15092,s15092,j3460,editor77624
a337,s337,j6314,editor77625
a37441,s37441,j6299,editor77626
a30695,s30695,j14401,editor77627
a45048,s45048,j5618,editor77628
a485,s485,j12681,editor77629
a7791,s7791,j11271,editor77630
a64745,s64745,j18001,editor77631
a12740,s12740,j7579,editor77632
a31227,s31227,j6690,editor77633
a6068,s6068,j8795,editor77634
a69513,s69513,j3570,editor77635
a53448,s53448,j16535,editor77636
a66802,s66802,j1467,editor77637
a99294,s99294,j627,editor77638
a73442,s73442,j4078,editor77639
a14787,s14787,j14093,editor77640
a40727,s40727,j18087,editor77641
a8010,s8010,j6092,editor77642
a76195,s76195,j5050,editor77643
a69485,s69485,j10777,editor77644
a31293,s31293,j6254,editor77645
a28735,s28735,j8985,editor77646
a53655,s53655,j12097,editor77647
a101493,s101493,j13367,editor77648
a51050,s51050,j11906,editor77649
a21319,s21319,j13675,editor77650
a27943,s27943,j6319,editor77651
a99732,s99732,j19238,editor77652
a60140,s60140,j6344,editor77653
a18604,s18604,j5234,editor77654
a66795,s66795,j1066,editor77655
a19459,s19459,j4747,editor77656
a19449,s19449,c140,chair1424
a22975,s22975,j9470,editor77657
a34572,s34572,j9903,editor77658
a1844,s1844,j1108,editor77659
a76516,s76516,j11254,editor77660
a24504,s24504,j13523,editor77661
a19467,s19467,j19874,editor77662
a87590,s87590,j12540,editor77663
a82146,s82146,j7844,editor77664
a66930,s66930,j19911,editor77665
a61061,s61061,j3484,editor77666
a81663,s81663,j13076,editor77667
a26727,s26727,j7594,editor77668
a75531,s75531,j13510,editor77669
a7913,s7913,j1562,editor77670
a89488,s89488,j9288,editor77671
a14929,s14929,j13300,editor77672
a41357,s41357,j19721,editor77673
a74726,s74726,j8681,editor77674
a96366,s96366,j16337,editor77675
a52285,s52285,j4589,editor77676
a38439,s38439,j11757,editor77677
a94010,s94010,j714,editor77678
a100710,s100710,j17668,editor77679
a85905,s85905,j19710,editor77680
a4069,s4069,j18625,editor77681
a451,s451,j1658,editor77682
a66019,s66019,j19638,editor77683
a22188,s22188,j19886,editor77684
a77467,s77467,j5855,editor77685
a53762,s53762,j18188,editor77686
a95156,s95156,j2542,editor77687
a65000,s65000,j10539,editor77688
a58092,s58092,j8775,editor77689
a81392,s81392,j16854,editor77690
a81719,s81719,j10654,editor77691
a15453,s15453,j18546,editor77692
a66023,s66023,j1033,editor77693
a32615,s32615,j19200,editor77694
a83296,s83296,j12628,editor77695
a1646,s1646,j14813,editor77696
a95884,s95884,j14582,editor77697
a10233,s10233,j15787,editor77698
a58153,s58153,j12531,editor77699
a78596,s78596,j15795,editor77700
a4188,s4188,j19771,editor77701
a1042,s1042,j14695,editor77702
a64051,s64051,j1341,editor77703
a46095,s46095,j8862,editor77704
a4555,s4555,j12396,editor77705
a104695,s104695,j10896,editor77706
a57407,s57407,j6312,editor77707
a74655,s74655,j11371,editor77708
a39387,s39387,j2005,editor77709
a29907,s29907,j17915,editor77710
a103373,s103373,j3418,editor77711
a19335,s19335,j12107,editor77712
a47381,s47381,j3116,editor77713
a88910,s88910,j2241,editor77714
a75764,s75764,j18555,editor77715
a10096,s10096,j18454,editor77716
a52362,s52362,j2742,editor77717
a64237,s64237,c44,chair1425
a65318,s65318,j5683,editor77718
a31305,s31305,j3115,editor77719
a103840,s103840,j15183,editor77720
a77737,s77737,j11028,editor77721
a20250,s20250,j15656,editor77722
a8747,s8747,j136,editor77723
a67745,s67745,j548,editor77724
a93726,s93726,j15767,editor77725
a68702,s68702,j16405,editor77726
a25040,s25040,j216,editor77727
a72005,s72005,j16052,editor77728
a15395,s15395,j15823,editor77729
a76159,s76159,j9168,editor77730
a46492,s46492,j8759,editor77731
a42257,s42257,j11661,editor77732
a56505,s56505,j2761,editor77733
a78271,s78271,j2112,editor77734
a62594,s62594,j14405,editor77735
a65117,s65117,j16747,editor77736
a65317,s65317,j5849,editor77737
a74137,s74137,j19131,editor77738
a6713,s6713,j555,editor77739
a23270,s23270,j11155,editor77740
a14890,s14890,j9133,editor77741
a70259,s70259,j10305,editor77742
a3475,s3475,j16243,editor77743
a33546,s33546,j468,editor77744
a59175,s59175,j5263,editor77745
a71637,s71637,j11750,editor77746
a20163,s20163,j17821,editor77747
a78700,s78700,j6610,editor77748
a44741,s44741,j5390,editor77749
a41989,s41989,j771,editor77750
a29622,s29622,j6420,editor77751
a18665,s18665,j1595,editor77752
a35701,s35701,j16888,editor77753
a6087,s6087,j6005,editor77754
a13613,s13613,j13014,editor77755
a44560,s44560,j19643,editor77756
a26885,s26885,j8890,editor77757
a100760,s100760,j15951,editor77758
a28530,s28530,j15480,editor77759
a61549,s61549,j19977,editor77760
a34816,s34816,j4560,editor77761
a16110,s16110,j18732,editor77762
a92587,s92587,j19657,editor77763
a99140,s99140,j1202,editor77764
a31518,s31518,j9856,editor77765
a56936,s56936,j4323,editor77766
a58835,s58835,j16984,editor77767
a93233,s93233,j7252,editor77768
a55441,s55441,j6899,editor77769
a58504,s58504,c204,chair1426
a29472,s29472,j1366,editor77770
a99632,s99632,j7270,editor77771
a101131,s101131,j5898,editor77772
a90004,s90004,j15988,editor77773
a21716,s21716,j3183,editor77774
a22272,s22272,j12768,editor77775
a71210,s71210,j4287,editor77776
a33375,s33375,j16281,editor77777
a38188,s38188,j13154,editor77778
a20353,s20353,j17216,editor77779
a71102,s71102,j6404,editor77780
a76434,s76434,j16371,editor77781
a63670,s63670,j14666,editor77782
a100698,s100698,j868,editor77783
a29470,s29470,j4572,editor77784
a60464,s60464,j13805,editor77785
a103153,s103153,j8946,editor77786
a20639,s20639,j13107,editor77787
a21882,s21882,j3026,editor77788
a88362,s88362,j14115,editor77789
a25618,s25618,j9416,editor77790
a76345,s76345,j17102,editor77791
a73533,s73533,j16062,editor77792
a100203,s100203,j12096,editor77793
a85290,s85290,j4331,editor77794
a104420,s104420,c187,chair1427
a44874,s44874,j17761,editor77795
a83241,s83241,j8808,editor77796
a102127,s102127,j3043,editor77797
a13583,s13583,j3049,editor77798
a94882,s94882,j4875,editor77799
a21307,s21307,j2827,editor77800
a19958,s19958,j18413,editor77801
a44782,s44782,j931,editor77802
a100528,s100528,j19019,editor77803
a17139,s17139,j11731,editor77804
a10726,s10726,j265,editor77805
a104238,s104238,j17907,editor77806
a81978,s81978,j9989,editor77807
a27111,s27111,j14176,editor77808
a4718,s4718,j14713,editor77809
a73236,s73236,j4238,editor77810
a39970,s39970,j10752,editor77811
a59179,s59179,j16850,editor77812
a40680,s40680,j13494,editor77813
a67933,s67933,j13531,editor77814
a14783,s14783,j15274,editor77815
a55902,s55902,j1983,editor77816
a8715,s8715,j18875,editor77817
a93383,s93383,j12654,editor77818
a66042,s66042,j14784,editor77819
a41813,s41813,j11483,editor77820
a41866,s41866,j18874,editor77821
a52822,s52822,j14689,editor77822
a57428,s57428,j5754,editor77823
a48731,s48731,j7312,editor77824
a70291,s70291,j849,editor77825
a4340,s4340,j9197,editor77826
a76915,s76915,j362,editor77827
a37133,s37133,j11414,editor77828
a105648,s105648,j11734,editor77829
a104985,s104985,j4340,editor77830
a87862,s87862,j1061,editor77831
a86633,s86633,j14671,editor77832
a65152,s65152,j17399,editor77833
a101102,s101102,j9325,editor77834
a16560,s16560,j17557,editor77835
a95997,s95997,j7700,editor77836
a25180,s25180,j245,editor77837
a76045,s76045,j3958,editor77838
a21198,s21198,j19949,editor77839
a23074,s23074,j10773,editor77840
a35754,s35754,j14760,editor77841
a7988,s7988,j10635,editor77842
a57614,s57614,j3453,editor77843
a64975,s64975,j16948,editor77844
a59977,s59977,j14292,editor77845
a63564,s63564,j6375,editor77846
a3710,s3710,j11381,editor77847
a30519,s30519,j13951,editor77848
a62335,s62335,j15915,editor77849
a5091,s5091,j1941,editor77850
a47510,s47510,j990,editor77851
a65533,s65533,j9047,editor77852
a94938,s94938,j14844,editor77853
a39602,s39602,j899,editor77854
a3960,s3960,j5191,editor77855
a72988,s72988,j10364,editor77856
a59514,s59514,j6363,editor77857
a23937,s23937,j5096,editor77858
a43639,s43639,j12809,editor77859
a80833,s80833,j2954,editor77860
a89585,s89585,j10693,editor77861
a78986,s78986,j19769,editor77862
a56200,s56200,j9708,editor77863
a41049,s41049,j15262,editor77864
a34303,s34303,j10228,editor77865
a91630,s91630,j2298,editor77866
a14245,s14245,j18818,editor77867
a96430,s96430,j13230,editor77868
a42536,s42536,j19020,editor77869
a66935,s66935,j14882,editor77870
a104341,s104341,j2721,editor77871
a96368,s96368,j14123,editor77872
a97302,s97302,j10620,editor77873
a6709,s6709,j12182,editor77874
a74843,s74843,j152,editor77875
a87991,s87991,j7265,editor77876
a2936,s2936,j4496,editor77877
a67966,s67966,j3641,editor77878
a79853,s79853,j13790,editor77879
a95832,s95832,j8779,editor77880
a6982,s6982,j12618,editor77881
a83617,s83617,j14883,editor77882
a78649,s78649,j14385,editor77883
a89498,s89498,j5562,editor77884
a105760,s105760,j9082,editor77885
a75979,s75979,j3156,editor77886
a53550,s53550,j17560,editor77887
a21443,s21443,j1866,editor77888
a65196,s65196,j1412,editor77889
a74613,s74613,j2316,editor77890
a84947,s84947,j2551,editor77891
a24959,s24959,j14544,editor77892
a23321,s23321,j11658,editor77893
a105081,s105081,j15993,editor77894
a51792,s51792,j15202,editor77895
a60126,s60126,j2092,editor77896
a20191,s20191,j12434,editor77897
a17275,s17275,j5728,editor77898
a102317,s102317,j1007,editor77899
a75592,s75592,j12967,editor77900
a14837,s14837,j2908,editor77901
a29136,s29136,j6987,editor77902
a73355,s73355,j17334,editor77903
a44055,s44055,j10510,editor77904
a61987,s61987,j3101,editor77905
a82958,s82958,j6268,editor77906
a39782,s39782,j2785,editor77907
a80775,s80775,j11376,editor77908
a85670,s85670,j13866,editor77909
a68802,s68802,j8713,editor77910
a27492,s27492,j18273,editor77911
a16827,s16827,j11583,editor77912
a98773,s98773,j6466,editor77913
a61338,s61338,j18314,editor77914
a74041,s74041,j8801,editor77915
a84740,s84740,j3134,editor77916
a99356,s99356,j4437,editor77917
a58559,s58559,j13728,editor77918
a92429,s92429,j9962,editor77919
a66219,s66219,j4748,editor77920
a99318,s99318,j13074,editor77921
a34546,s34546,j3967,editor77922
a67187,s67187,j14328,editor77923
a93040,s93040,j19257,editor77924
a1722,s1722,j15769,editor77925
a60938,s60938,j2198,editor77926
a93554,s93554,j8046,editor77927
a54354,s54354,j5531,editor77928
a19282,s19282,j882,editor77929
a12952,s12952,j1181,editor77930
a2018,s2018,j3760,editor77931
a26999,s26999,j13307,editor77932
a11391,s11391,j2022,editor77933
a25286,s25286,j16017,editor77934
a72578,s72578,j6237,editor77935
a74898,s74898,j10378,editor77936
a35386,s35386,j12003,editor77937
a52685,s52685,j15465,editor77938
a16410,s16410,j12077,editor77939
a45856,s45856,j10063,editor77940
a41001,s41001,c183,chair1428
a47351,s47351,j19136,editor77941
a50209,s50209,j18530,editor77942
a26490,s26490,j5542,editor77943
a58822,s58822,j17372,editor77944
a31428,s31428,j17972,editor77945
a43997,s43997,j17978,editor77946
a11718,s11718,j17640,editor77947
a55652,s55652,j13978,editor77948
a105614,s105614,j16042,editor77949
a77780,s77780,j16309,editor77950
a96792,s96792,j14990,editor77951
a79351,s79351,j13495,editor77952
a100023,s100023,j15402,editor77953
a13736,s13736,j13000,editor77954
a22105,s22105,j6101,editor77955
a23583,s23583,j3715,editor77956
a84682,s84682,j17179,editor77957
a33299,s33299,j10599,editor77958
a53382,s53382,j2555,editor77959
a94516,s94516,j15199,editor77960
a64533,s64533,j19853,editor77961
a9642,s9642,j1702,editor77962
a59829,s59829,j424,editor77963
a46721,s46721,j5548,editor77964
a56366,s56366,c90,chair1429
a3345,s3345,j11025,editor77965
a81523,s81523,j6972,editor77966
a22254,s22254,j19354,editor77967
a78037,s78037,j14236,editor77968
a10518,s10518,j2965,editor77969
a46729,s46729,j1507,editor77970
a65310,s65310,j19793,editor77971
a3498,s3498,j15617,editor77972
a16833,s16833,j16102,editor77973
a50060,s50060,j13352,editor77974
a58369,s58369,j13991,editor77975
a84049,s84049,j7575,editor77976
a95174,s95174,j9326,editor77977
a26606,s26606,j11683,editor77978
a48556,s48556,j7552,editor77979
a104446,s104446,j16919,editor77980
a9903,s9903,j16343,editor77981
a6377,s6377,j5559,editor77982
a60634,s60634,j2924,editor77983
a50004,s50004,j3243,editor77984
a4490,s4490,j9054,editor77985
a86547,s86547,j10086,editor77986
a76587,s76587,j14468,editor77987
a42706,s42706,j1757,editor77988
a10786,s10786,j12660,editor77989
a45447,s45447,j10441,editor77990
a91667,s91667,j9405,editor77991
a55448,s55448,j652,editor77992
a90278,s90278,j12067,editor77993
a88984,s88984,j14655,editor77994
a22761,s22761,j2791,editor77995
a93276,s93276,j13949,editor77996
a72649,s72649,j18325,editor77997
a92329,s92329,j12957,editor77998
a57203,s57203,j3886,editor77999
a43938,s43938,j5784,editor78000
a87788,s87788,j7755,editor78001
a66944,s66944,j16074,editor78002
a76752,s76752,j15905,editor78003
a69447,s69447,j14022,editor78004
a90813,s90813,j12581,editor78005
a53606,s53606,j19341,editor78006
a34902,s34902,j10060,editor78007
a89103,s89103,j19032,editor78008
a29684,s29684,j7799,editor78009
a18904,s18904,j544,editor78010
a101732,s101732,j11751,editor78011
a67656,s67656,j7911,editor78012
a50142,s50142,j2339,editor78013
a8722,s8722,j1806,editor78014
a31772,s31772,j12537,editor78015
a69560,s69560,j9641,editor78016
a105066,s105066,j4137,editor78017
a98906,s98906,j2438,editor78018
a53168,s53168,j12406,editor78019
a94588,s94588,j10107,editor78020
a86403,s86403,j14119,editor78021
a24227,s24227,j14507,editor78022
a93856,s93856,j18468,editor78023
a17945,s17945,j14558,editor78024
a24744,s24744,j2685,editor78025
a5289,s5289,j11353,editor78026
a78890,s78890,j9790,editor78027
a37639,s37639,j13795,editor78028
