journalID,journalRef,journal,year,volumeName,journalVID
j15038,2-s2.0-85170560363,Energies,2023,journal15038,jv15038
j15039,2-s2.0-85171853289,Beijing Ligong Daxue Xuebao/Transaction of Beijing Institute of Technology,2023,journal15039,jv15039
j15040,2-s2.0-85171527330,Kuei Suan Jen Hsueh Pao/Journal of the Chinese Ceramic Society,2023,journal15040,jv15040
j15041,2-s2.0-85171023213,Physics of Fluids,2023,journal15041,jv15041
j15042,2-s2.0-85171381819,Harbin Gongcheng Daxue Xuebao/Journal of Harbin Engineering University,2023,journal15042,jv15042
j15043,2-s2.0-85170555356,New Journal of Chemistry,2023,journal15043,jv15043
j15044,2-s2.0-85170841470,TechTrends,2023,journal15044,jv15044
j15045,2-s2.0-85171293377,Accounting Horizons,2023,journal15045,jv15045
j15046,2-s2.0-85171238450,JCO clinical cancer informatics,2023,journal15046,jv15046
j15047,2-s2.0-85171580591,European Physical Journal C,2023,journal15047,jv15047
j15048,2-s2.0-85171685854,Journal of Climate,2023,journal15048,jv15048
j15049,2-s2.0-85171448654,Dianli Zidonghua Shebei/Electric Power Automation Equipment,2023,journal15049,jv15049
j15050,2-s2.0-85170700560,Social Behavior and Personality,2023,journal15050,jv15050
j15051,2-s2.0-85170839596,International Journal of Mechanical System Dynamics,2023,journal15051,jv15051
j15052,2-s2.0-85171992849,Heliyon,2023,journal15052,jv15052
j15053,2-s2.0-85171728025,Management Science,2023,journal15053,jv15053
j15054,2-s2.0-85171272866,Chinese Physics Letters,2023,journal15054,jv15054
j15055,2-s2.0-85170821278,Astronomy and Astrophysics,2023,journal15055,jv15055
j15056,2-s2.0-85170681710,ICIC Express Letters,2023,journal15056,jv15056
j15057,2-s2.0-85171293685,International Journal of Evaluation and Research in Education,2023,journal15057,jv15057
j15058,2-s2.0-85172126140,Systems,2023,journal15058,jv15058
j15059,2-s2.0-85172094295,Kung Cheng Je Wu Li Hsueh Pao/Journal of Engineering Thermophysics,2023,journal15059,jv15059
j15060,2-s2.0-85171368262,IEEE Computer Graphics and Applications,2023,journal15060,jv15060
j15061,2-s2.0-85170836482,European Physical Journal C,2023,journal15061,jv15061
j15062,2-s2.0-85171169844,Chinese Physics C,2023,journal15062,jv15062
j15063,2-s2.0-85171809593,PLoS ONE,2023,journal15063,jv15063
j15064,2-s2.0-85171366489,Tectonics,2023,journal15064,jv15064
j15065,2-s2.0-85171986455,Advances in Mechanical Engineering,2023,journal15065,jv15065
j15066,2-s2.0-85171786142,Jilin Daxue Xuebao (Diqiu Kexue Ban)/Journal of Jilin University (Earth Science Edition),2023,journal15066,jv15066
j15067,2-s2.0-85171334776,Baozha Yu Chongji/Explosion and Shock Waves,2023,journal15067,jv15067
j15068,2-s2.0-85170822906,Physics of Fluids,2023,journal15068,jv15068
j15069,2-s2.0-85170556985,Astronomical Journal,2023,journal15069,jv15069
j15070,2-s2.0-85171350552,Harbin Gongcheng Daxue Xuebao/Journal of Harbin Engineering University,2023,journal15070,jv15070
j15071,2-s2.0-85171679567,Briefings in Bioinformatics,2023,journal15071,jv15071
j15072,2-s2.0-85171697215,Physical Review Letters,2023,journal15072,jv15072
j15073,2-s2.0-85171624852,IET Cyber-systems and Robotics,2023,journal15073,jv15073
j15074,2-s2.0-85171774600,Yantu Gongcheng Xuebao/Chinese Journal of Geotechnical Engineering,2023,journal15074,jv15074
j15075,2-s2.0-85171753922,Journal of the Optical Society of America B: Optical Physics,2023,journal15075,jv15075
j15076,2-s2.0-85172100521,Systems,2023,journal15076,jv15076
j15077,2-s2.0-85171959327,PLoS ONE,2023,journal15077,jv15077
j15078,2-s2.0-85171473916,Heliyon,2023,journal15078,jv15078
j15079,2-s2.0-85171390681,Yantu Gongcheng Xuebao/Chinese Journal of Geotechnical Engineering,2023,journal15079,jv15079
j15080,2-s2.0-85170704585,International Journal of Applied Earth Observation and Geoinformation,2023,journal15080,jv15080
j15081,2-s2.0-85172070263,Telecom,2023,journal15081,jv15081
j15082,2-s2.0-85171734377,Chinese Physics C,2023,journal15082,jv15082
j15083,2-s2.0-85171456266,International Journal of Applied Earth Observation and Geoinformation,2023,journal15083,jv15083
j15084,2-s2.0-85171863149,European Physical Journal C,2023,journal15084,jv15084
j15085,2-s2.0-85171696090,Physical Review Letters,2023,journal15085,jv15085
j15086,2-s2.0-85172114084,Aerospace,2023,journal15086,jv15086
j15087,2-s2.0-85171577436,Kuei Suan Jen Hsueh Pao/Journal of the Chinese Ceramic Society,2023,journal15087,jv15087
j15088,2-s2.0-85171143231,Environmental Research Letters,2023,journal15088,jv15088
j15089,2-s2.0-85172112583,Journal of Cybersecurity and Privacy,2023,journal15089,jv15089
j15090,2-s2.0-85172080467,Advances in Mechanical Engineering,2023,journal15090,jv15090
j15091,2-s2.0-85171145370,Tumu Gongcheng Xuebao/China Civil Engineering Journal,2023,journal15091,jv15091
j15092,2-s2.0-85171866268,Journal of Materials Research and Technology,2023,journal15092,jv15092
j15093,2-s2.0-85172033968,Physiological Measurement,2023,journal15093,jv15093
j15094,2-s2.0-85172005799,Frontiers of Mechanical Engineering,2023,journal15094,jv15094
j15095,2-s2.0-85171696786,Physical Review Letters,2023,journal15095,jv15095
j15096,2-s2.0-85171675342,Journal of Geophysical Research: Solid Earth,2023,journal15096,jv15096
j15097,2-s2.0-85170676722,Astrophysical Journal,2023,journal15097,jv15097
j15098,2-s2.0-85171844530,Journal of High Energy Physics,2023,journal15098,jv15098
j15099,2-s2.0-85170845358,Journal of Mathematical Physics,2023,journal15099,jv15099
j15100,2-s2.0-85169826988,Journal of Mechanical Science and Technology,2023,journal15100,jv15100
j15101,2-s2.0-85170266858,Sustainability (Switzerland),2023,journal15101,jv15101
j15102,2-s2.0-85170398612,Materials,2023,journal15102,jv15102
j15103,2-s2.0-85170345483,Sensors,2023,journal15103,jv15103
j15104,2-s2.0-85169834369,Transportation Research Part E: Logistics and Transportation Review,2023,journal15104,jv15104
j15105,2-s2.0-85169704426,Aerosol and Air Quality Research,2023,journal15105,jv15105
j15106,2-s2.0-85170359813,Applied Sciences (Switzerland),2023,journal15106,jv15106
j15107,2-s2.0-85170356029,Sustainability (Switzerland),2023,journal15107,jv15107
j15108,2-s2.0-85170033359,ACS Catalysis,2023,journal15108,jv15108
j15109,2-s2.0-85170397895,Earth's Future,2023,journal15109,jv15109
j15110,2-s2.0-85169998757,Review of Scientific Instruments,2023,journal15110,jv15110
j15111,2-s2.0-85170513933,Electronics (Switzerland),2023,journal15111,jv15111
j15112,2-s2.0-85170274071,Journal of Innovative Optical Health Sciences,2023,journal15112,jv15112
j15113,2-s2.0-85170402512,Applied Sciences (Switzerland),2023,journal15113,jv15113
j15114,2-s2.0-85170339598,Molecules,2023,journal15114,jv15114
j15115,2-s2.0-85170245802,Sustainability (Switzerland),2023,journal15115,jv15115
j15116,2-s2.0-85170382142,Remote Sensing,2023,journal15116,jv15116
j15117,2-s2.0-85169705498,Journal of Advances in Modeling Earth Systems,2023,journal15117,jv15117
j15118,2-s2.0-85170378689,Applied Sciences (Switzerland),2023,journal15118,jv15118
j15119,2-s2.0-85170357004,Water (Switzerland),2023,journal15119,jv15119
j15120,2-s2.0-85169691435,Physica Scripta,2023,journal15120,jv15120
j15121,2-s2.0-85169680668,Science China Information Sciences,2023,journal15121,jv15121
j15122,2-s2.0-85170368648,Applied Sciences (Switzerland),2023,journal15122,jv15122
j15123,2-s2.0-85170536842,Electronics (Switzerland),2023,journal15123,jv15123
j15124,2-s2.0-85170104542,Environment International,2023,journal15124,jv15124
j15125,2-s2.0-85170279159,Journal of Communications,2023,journal15125,jv15125
j15126,2-s2.0-85170338734,Nutrients,2023,journal15126,jv15126
j15127,2-s2.0-85170256151,Quantum Information Processing,2023,journal15127,jv15127
j15128,2-s2.0-85170387538,Sustainability (Switzerland),2023,journal15128,jv15128
j15129,2-s2.0-85170190612,PLoS ONE,2023,journal15129,jv15129
j15130,2-s2.0-85170435272,Genomics,2023,journal15130,jv15130
j15131,2-s2.0-85170273969,Sustainability (Switzerland),2023,journal15131,jv15131
j15132,2-s2.0-85169902514,Process Safety and Environmental Protection,2023,journal15132,jv15132
j15133,2-s2.0-85170398881,Diagnostics,2023,journal15133,jv15133
j15134,2-s2.0-85170362515,Applied Sciences (Switzerland),2023,journal15134,jv15134
j15135,2-s2.0-85170342788,Molecules,2023,journal15135,jv15135
j15136,2-s2.0-85169911447,Chinese Journal of Chemical Engineering,2023,journal15136,jv15136
j15137,2-s2.0-85170345099,Sensors,2023,journal15137,jv15137
j15138,2-s2.0-85170403624,Sustainability (Switzerland),2023,journal15138,jv15138
j15139,2-s2.0-85170378811,Materials,2023,journal15139,jv15139
j15140,2-s2.0-85170292334,Energies,2023,journal15140,jv15140
j15141,2-s2.0-85170386561,Sustainability (Switzerland),2023,journal15141,jv15141
j15142,2-s2.0-85170274010,Sustainability (Switzerland),2023,journal15142,jv15142
j15143,2-s2.0-85169704577,Science China Information Sciences,2023,journal15143,jv15143
j15144,2-s2.0-85170362924,Applied Sciences (Switzerland),2023,journal15144,jv15144
j15145,2-s2.0-85170357981,Remote Sensing,2023,journal15145,jv15145
j15146,2-s2.0-85169926933,Nature Energy,2023,journal15146,jv15146
j15147,2-s2.0-85170381387,Journal of Thermal Science,2023,journal15147,jv15147
j15148,2-s2.0-85170349324,Molecules,2023,journal15148,jv15148
j15149,2-s2.0-85170280400,Sustainability (Switzerland),2023,journal15149,jv15149
j15150,2-s2.0-85170361279,Sustainability (Switzerland),2023,journal15150,jv15150
j15151,2-s2.0-85170388857,Applied Sciences (Switzerland),2023,journal15151,jv15151
j15152,2-s2.0-85170380855,Nature Computational Science,2023,journal15152,jv15152
j15153,2-s2.0-85170362923,Sustainability (Switzerland),2023,journal15153,jv15153
j15154,2-s2.0-85170391743,European Physical Journal C,2023,journal15154,jv15154
j15155,2-s2.0-85169882926,Case Studies in Thermal Engineering,2023,journal15155,jv15155
j15156,2-s2.0-85170056954,Sustainability (Switzerland),2023,journal15156,jv15156
j15157,2-s2.0-85170414039,Environment International,2023,journal15157,jv15157
j15158,2-s2.0-85170378411,Materials,2023,journal15158,jv15158
j15159,2-s2.0-85170362613,Water (Switzerland),2023,journal15159,jv15159
j15160,2-s2.0-85169820036,Building and Environment,2023,journal15160,jv15160
j15161,2-s2.0-85170362219,Applied Sciences (Switzerland),2023,journal15161,jv15161
j15162,2-s2.0-85170367248,Water (Switzerland),2023,journal15162,jv15162
j15163,2-s2.0-85170041590,ACS Catalysis,2023,journal15163,jv15163
j15164,2-s2.0-85170256863,Nanomaterials,2023,journal15164,jv15164
j15165,2-s2.0-85170110797,Journal of Applied Microbiology,2023,journal15165,jv15165
j15166,2-s2.0-85169891775,Process Safety and Environmental Protection,2023,journal15166,jv15166
j15167,2-s2.0-85170383275,Applied Sciences (Switzerland),2023,journal15167,jv15167
j15168,2-s2.0-85170358406,Applied Sciences (Switzerland),2023,journal15168,jv15168
j15169,2-s2.0-85169888459,Building Simulation,2023,journal15169,jv15169
j15170,2-s2.0-85170355545,Water (Switzerland),2023,journal15170,jv15170
j15171,2-s2.0-85170030062,AIP Advances,2023,journal15171,jv15171
j15172,2-s2.0-85170346315,Sensors,2023,journal15172,jv15172
j15173,2-s2.0-85170212852,Materials,2023,journal15173,jv15173
j15174,2-s2.0-85170392695,Materials,2023,journal15174,jv15174
j15175,2-s2.0-85170374707,Applied Sciences (Switzerland),2023,journal15175,jv15175
j15176,2-s2.0-85170345465,Molecules,2023,journal15176,jv15176
j15177,2-s2.0-85170283538,Energies,2023,journal15177,jv15177
j15178,2-s2.0-85170348572,Molecules,2023,journal15178,jv15178
j15179,2-s2.0-85170369073,Applied Sciences (Switzerland),2023,journal15179,jv15179
j15180,2-s2.0-85169703279,Systematic Biology,2023,journal15180,jv15180
j15181,2-s2.0-85169779569,Nature Cancer,2023,journal15181,jv15181
j15182,2-s2.0-85170275026,International Journal of Molecular Sciences,2023,journal15182,jv15182
j15183,2-s2.0-85170244132,Foods,2023,journal15183,jv15183
j15184,2-s2.0-85170376698,Nature Cancer,2023,journal15184,jv15184
j15185,2-s2.0-85170101105,Water Resources Research,2023,journal15185,jv15185
j15186,2-s2.0-85170271867,European Physical Journal C,2023,journal15186,jv15186
j15187,2-s2.0-85170529430,Energies,2023,journal15187,jv15187
j15188,2-s2.0-85169784050,Metabolic Engineering,2023,journal15188,jv15188
j15189,2-s2.0-85170539889,IEEE Journal on Selected Topics in Signal Processing,2023,journal15189,jv15189
j15190,2-s2.0-85170368795,Sustainability (Switzerland),2023,journal15190,jv15190
j15191,2-s2.0-85170220907,Heliyon,2023,journal15191,jv15191
j15192,2-s2.0-85169817149,Digital Signal Processing: A Review Journal,2023,journal15192,jv15192
j15193,2-s2.0-85170353577,Applied Sciences (Switzerland),2023,journal15193,jv15193
j15194,2-s2.0-85170292136,Water (Switzerland),2023,journal15194,jv15194
j15195,2-s2.0-85170355876,Journal of Materials Science: Materials in Electronics,2023,journal15195,jv15195
j15196,2-s2.0-85170387174,Remote Sensing,2023,journal15196,jv15196
j15197,2-s2.0-85170012941,Wireless Personal Communications,2023,journal15197,jv15197
j15198,2-s2.0-85170270368,Regional Sustainability,2023,journal15198,jv15198
j15199,2-s2.0-85170355360,Remote Sensing,2023,journal15199,jv15199
j15200,2-s2.0-85169136061,European Journal of Internal Medicine,2023,journal15200,jv15200
j15201,2-s2.0-85168081170,Bulletin of Earthquake Engineering,2023,journal15201,jv15201
j15202,2-s2.0-85168007082,Environment International,2023,journal15202,jv15202
j15203,2-s2.0-85168612513,Nature Reviews Earth and Environment,2023,journal15203,jv15203
j15204,2-s2.0-85168738996,IEEE Electrical Insulation Magazine,2023,journal15204,jv15204
j15205,2-s2.0-85168877727,Nature Plants,2023,journal15205,jv15205
j15206,2-s2.0-85167733400,Complex System Modeling and Simulation,2023,journal15206,jv15206
j15207,2-s2.0-85169424495,Materials Today,2023,journal15207,jv15207
j15208,2-s2.0-85169161262,Water Resources Research,2023,journal15208,jv15208
j15209,2-s2.0-85168003552,Journal of Applied Geophysics,2023,journal15209,jv15209
j15210,2-s2.0-85169184707,Journal of ECT,2023,journal15210,jv15210
j15211,2-s2.0-85167784277,Eco-Environment and Health,2023,journal15211,jv15211
j15212,2-s2.0-85168488941,Environment International,2023,journal15212,jv15212
j15213,2-s2.0-85168849805,IEEE/CAA Journal of Automatica Sinica,2023,journal15213,jv15213
j15214,2-s2.0-85168395355,Research in Mathematical Sciences,2023,journal15214,jv15214
j15215,2-s2.0-85167964450,Building and Environment,2023,journal15215,jv15215
j15216,2-s2.0-85168957297,Environmental Science and Pollution Research,2023,journal15216,jv15216
j15217,2-s2.0-85169504400,Energy Storage Materials,2023,journal15217,jv15217
j15218,2-s2.0-85169169892,Journal of Vibration Engineering and Technologies,2023,journal15218,jv15218
j15219,2-s2.0-85168238443,Monthly Notices of the Royal Astronomical Society,2023,journal15219,jv15219
j15220,2-s2.0-85168129694,Neural Networks,2023,journal15220,jv15220
j15221,2-s2.0-85168380438,Fundamental Research,2023,journal15221,jv15221
j15222,2-s2.0-85168544562,"Science China: Physics, Mechanics and Astronomy",2023,journal15222,jv15222
j15223,2-s2.0-85169049650,ACS Catalysis,2023,journal15223,jv15223
j15224,2-s2.0-85168583656,Journal of King Saud University - Computer and Information Sciences,2023,journal15224,jv15224
j15225,2-s2.0-85167874249,Journal of Micromechanics and Microengineering,2023,journal15225,jv15225
j15226,2-s2.0-85167777064,IEEE Robotics and Automation Letters,2023,journal15226,jv15226
j15227,2-s2.0-85168618113,Nano Research,2023,journal15227,jv15227
j15228,2-s2.0-85167920169,Astronomical Journal,2023,journal15228,jv15228
j15229,2-s2.0-85167796407,IEEE Transactions on Nuclear Science,2023,journal15229,jv15229
j15230,2-s2.0-85167886600,Nano Research,2023,journal15230,jv15230
j15231,2-s2.0-85168760938,"International Journal of Minerals, Metallurgy and Materials",2023,journal15231,jv15231
j15232,2-s2.0-85168867021,CSEE Journal of Power and Energy Systems,2023,journal15232,jv15232
j15233,2-s2.0-85167711288,Complex System Modeling and Simulation,2023,journal15233,jv15233
j15234,2-s2.0-85169650218,"Biomedical materials (Bristol, England)",2023,journal15234,jv15234
j15235,2-s2.0-85169503474,Cancer Research,2023,journal15235,jv15235
j15236,2-s2.0-85168353696,The Lancet Infectious Diseases,2023,journal15236,jv15236
j15237,2-s2.0-85169586369,Engineering,2023,journal15237,jv15237
j15238,2-s2.0-85168392221,Nature Energy,2023,journal15238,jv15238
j15239,2-s2.0-85168807844,"International Journal of Control, Automation and Systems",2023,journal15239,jv15239
j15240,2-s2.0-85167702613,Complex System Modeling and Simulation,2023,journal15240,jv15240
j15241,2-s2.0-85169470305,Sustainable Materials and Technologies,2023,journal15241,jv15241
j15242,2-s2.0-85168943307,Environmental Monitoring and Assessment,2023,journal15242,jv15242
j15243,2-s2.0-85169071267,Journal of Public Economics,2023,journal15243,jv15243
j15244,2-s2.0-85168522814,Transportation Geotechnics,2023,journal15244,jv15244
j15245,2-s2.0-85169013193,Heliyon,2023,journal15245,jv15245
j15246,2-s2.0-85168097480,Monthly Notices of the Royal Astronomical Society,2023,journal15246,jv15246
j15247,2-s2.0-85169586494,Journal of Contaminant Hydrology,2023,journal15247,jv15247
j15248,2-s2.0-85168414420,Biosystems Engineering,2023,journal15248,jv15248
j15249,2-s2.0-85168263449,Science China Materials,2023,journal15249,jv15249
j15250,2-s2.0-85168448375,Diabetes Research and Clinical Practice,2023,journal15250,jv15250
j15251,2-s2.0-85168356693,Science China Earth Sciences,2023,journal15251,jv15251
j15252,2-s2.0-85169300444,Chemical Engineering Research and Design,2023,journal15252,jv15252
j15253,2-s2.0-85168876592,Nature Cell Biology,2023,journal15253,jv15253
j15254,2-s2.0-85168337396,The Lancet Regional Health - Western Pacific,2023,journal15254,jv15254
j15255,2-s2.0-85169508939,Heliyon,2023,journal15255,jv15255
j15256,2-s2.0-85168826453,Neural Networks,2023,journal15256,jv15256
j15257,2-s2.0-85169299841,Plant Physiology,2023,journal15257,jv15257
j15258,2-s2.0-85169298599,Plant Physiology,2023,journal15258,jv15258
j15259,2-s2.0-85169502711,Genetics,2023,journal15259,jv15259
j15260,2-s2.0-85168688762,Materialpruefung/Materials Testing,2023,journal15260,jv15260
j15261,2-s2.0-85168314399,Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology,2023,journal15261,jv15261
j15262,2-s2.0-85167830623,Computers in Biology and Medicine,2023,journal15262,jv15262
j15263,2-s2.0-85168795585,Transportation Research Part D: Transport and Environment,2023,journal15263,jv15263
