topicID,topicName
t8619,Dimple shape evolution
t8620,Rankine cycle
t8621,Earth atmosphere
t8622,Shift registers
t8623,2-adic expression
t8624,Cantilever beams
t8625,Guizhou
t8626,ATP dependent DNA ligase
t8627,deoxyribonuclease I
t8628,dna ligase 1
t8629,"Image Interpretation, Computer-Assisted"
t8630,Experimentation
t8631,Body Fluids
t8632,Limit of Detection
t8633,Crucibles
t8634,Liquid membranes
t8635,food security
t8636,Orthotropic plates
t8637,Phenol
t8638,Ascorbic Acid
t8639,Copper Compounds
t8640,e-government
t8641,Digital age
t8642,Oxalates
t8643,epidemic
t8644,Powder metals
t8645,Laser powder bed fusion
t8646,Information searching
t8647,Cyclegan
t8648,Arc constrictions
t8649,Constant-current
t8650,Fowler-milne
t8651,Glucose sensors
t8652,Expert systems
t8653,Medical computing
t8654,Municipal solid waste
t8655,Cogging torque
t8656,Cogging torque reductions
t8657,index method
t8658,Arthroplasty
t8659,Wavelet analysis
t8660,Accuracy
t8661,Telecommunication services
t8662,Distillation columns
t8663,Data storage equipment
t8664,Monte Carlo Method
t8665,"Phantoms, Imaging"
t8666,Artificial intelligence for IT operation
t8667,Tunnels
t8668,Acceptance function
t8669,Frequency analyse attack
t8670,Safety factor
t8671,Data imbalance
t8672,Badminton
t8673,Average power
t8674,Average power density
t8675,Superalloys
t8676,Data correlations
t8677,Data parallel
t8678,Klystrons
t8679,Vacuum technology
t8680,Cellular automata models
t8681,Cellular automaton model with fine discretization
t8682,Discretizations
t8683,Silicon oxides
t8684,collagen type 2
t8685,Block methods
t8686,Retail stores
t8687,Aspect-category-opinion-sentiment quadruple extraction
t8688,APT attack
t8689,ABC transporter A1
t8690,ABC transporter G1
t8691,acetyl coenzyme A acetyltransferase
t8692,Access delay
t8693,Alternating directions method of multipliers
t8694,Ammonium bicarbonate
t8695,Dance motion analyse
t8696,Absorption spectra
t8697,cysteine rich protein 61
t8698,gelatinase A
t8699,gelatinase B
t8700,Temperature distribution
t8701,Context information
t8702,Density estimation
t8703,Stamping
t8704,Neutron scattering
t8705,Materials handling equipment
t8706,Cardinality estimations
t8707,Gumbel-max trick
t8708,ITS applications
t8709,Cyber attacks
t8710,Graph sparsification
t8711,Power MOSFET
t8712,Testing
t8713,Difference equations
t8714,Zinc alloys
t8715,Dynamic reconstruction
t8716,glycine
t8717,mutant protein
t8718,Attention Deficit Disorder with Hyperactivity
t8719,Facial Expression
t8720,Facial Recognition
t8721,data management
t8722,geology
t8723,Disposable medical mask
t8724,Electron devices
t8725,Hostility
t8726,Internet of Everything
t8727,Deflection yokes
t8728,Corrective maintenance
t8729,Overlay networks
t8730,Decomposition methods
t8731,Ionophores
t8732,Optical Imaging
t8733,Potassium Channels
t8734,"Angioplasty, Balloon"
t8735,"Arteriovenous Shunt, Surgical"
t8736,Cardiovascular Agents
t8737,Child safety
t8738,Corpus Striatum
t8739,Dengue Virus
t8740,Castings
t8741,High Pressure
t8742,Lead titanate
t8743,Springs (components)
t8744,Particulate Matter
t8745,Calixarenes
t8746,Inpatients
t8747,creativity
t8748,employee
t8749,Center and scale prediction
t8750,Bioethanol
t8751,Graphene devices
t8752,RNA Polymerase III
t8753,Research Design
t8754,Sample Size
t8755,Classification framework
t8756,Bronchoalveolar Lavage Fluid
t8757,Nylons
t8758,Lyapunov methods
t8759,Magnetic separation
t8760,Aerodynamic stability
t8761,"Amino Acid Transport Systems, Neutral"
t8762,Dendritic Cells
t8763,Functions
t8764,Health
t8765,"Antigens, Neoplasm"
t8766,anger
t8767,compliance
t8768,"Genome, Human"
t8769,Carcinogens
t8770,"Anesthesia, Local"
t8771,Lidocaine
t8772,ageostrophic flow
t8773,Failure rate
t8774,Flexural Strength
t8775,Magnesium Oxide
t8776,Active Sensing
t8777,Beam-steering
t8778,Cascaded metasurface
t8779,10kv
t8780,Gate turn-off thyristors
t8781,High-voltages
t8782,Annotated datasets
t8783,Automatic transcription
t8784,Executable instructions
t8785,"Aspergillosis, Allergic Bronchopulmonary"
t8786,Aspergillus
t8787,Aspergillus fumigatus
t8788,3-dipolar cycloaddition
t8789,Plant layout
t8790,"Immunotherapy, Adoptive"
t8791,Bacillus subtilis
t8792,Fluorine containing polymers
t8793,Design parameters
t8794,Electron spectroscopy
t8795,DEA-Malmquist
t8796,Ethyl Cellulose
t8797,Cluster management
t8798,HPC
t8799,Trapped ions
t8800,Gene Drive Technology
t8801,"Hybridization, Genetic"
t8802,Infertility
t8803,transient receptor potential channel 1
t8804,biceps brachii muscle
t8805,Geomagnetism
t8806,Analytic solution
t8807,Benzoquinones
t8808,Coarse-grained
t8809,Fine grained
t8810,Borates
t8811,Adiabatic nitrations
t8812,Peptide Library
t8813,Amoxicillin
t8814,Acetyltransferases
t8815,Manganese alloys
t8816,Manganese steel
t8817,Death Domain
t8818,Death Domain Superfamily
t8819,"Receptor, Nerve Growth Factor"
t8820,Gulangyu Island
t8821,Copolymerization
t8822,Conditional user engagement prediction
t8823,Cross-platform
t8824,Human papillomavirus 16
t8825,Human papillomavirus 18
t8826,Rare earth elements
t8827,Bio-manufacturing
t8828,Hydraulic fracturing
t8829,Arabinose
t8830,Carbonyl compounds
t8831,Boundaries
t8832,Water pollution
t8833,Water recycling
t8834,Inteins
t8835,Protein Splicing
t8836,drip irrigation
t8837,Bootstrapping
t8838,Ciphertexts
t8839,Collective Efficacy
t8840,Agricultural Inoculants
t8841,hadron
t8842,Gages
t8843,Dual outputs
t8844,Shule Basin
t8845,Bi-material
t8846,Bi-material beam
t8847,Bioceramics
t8848,Anaerobic Ammonia Oxidation
t8849,Coronavirus Papain-Like Proteases
t8850,"Spectrophotometry, Infrared"
t8851,Loudspeakers
t8852,Gas mixtures
t8853,"Receptors, G-Protein-Coupled"
t8854,Inductive power transmission
t8855,Conversion rates
t8856,Cvr prediction
t8857,Python
t8858,coagulation
t8859,Different layers
t8860,Anomaly detection methods
t8861,Detection approach
t8862,Failure detection
t8863,Fundamental concepts
t8864,Co-attention
t8865,Conditional independences
t8866,Auxiliary graph
t8867,Accounting methods
t8868,Glass industry
t8869,Automated machine learning
t8870,Potentiometers (electric measuring instruments)
t8871,All-solid-state potentiometric sensors
t8872,Data analytics
t8873,Dynamic graph
t8874,Academic search
t8875,Bimodal distribution
t8876,Binary labels
t8877,Causal graph
t8878,Engineering facilities
t8879,Discrimination tasks
t8880,Libraries
t8881,Conversational search
t8882,Historical queries
t8883,Wireless networks
t8884,Algorithm design
t8885,Data streams mining
t8886,Distributed data stream mining
t8887,Industrial manipulators
t8888,C language
t8889,Neutron irradiation
t8890,Cross-Linking Reagents
t8891,Cathodic polarization
t8892,bridged compound
t8893,Allografts
t8894,cultural geography
t8895,Automatic-learning
t8896,Alveolar Epithelial Cells
t8897,Aptamers
t8898,aura
t8899,Mycobacterium avium Complex
t8900,Candida albicans
t8901,candidemia
t8902,Bend Strength
t8903,Redundant manipulators
t8904,Multi tasks
t8905,Dipeptidyl Peptidase 4
t8906,Magnetic resonance
t8907,Current voltage characteristics
t8908,Adaptive mesh generation
t8909,FDTD
t8910,amputee
t8911,bionics
t8912,Fourier Analysis
t8913,"Spectrometry, Fluorescence"
t8914,Convolutional networks
t8915,Dileptons
t8916,Mooring
t8917,Asymmetric coupling
t8918,Asymmetry
t8919,absorption
t8920,damping
t8921,cyclic loading
t8922,energy dissipation
t8923,bioassay
t8924,Xiluodu Dam
t8925,building code
t8926,Sensor data fusion
t8927,Basic design wind speed
t8928,Baseline engines
t8929,Fuzzy control
t8930,Closed-loop control
t8931,numerical method
t8932,seismic design
t8933,Agency conflict
t8934,earthquake
t8935,Conductivity
t8936,drug
t8937,Compressible flow
t8938,Programmable logic controllers
t8939,CNF formulas
t8940,Depth of proof
t8941,Linings
t8942,Optical data storage
t8943,atmosphere
t8944,catalysis
t8945,Broken down
t8946,Magnetosphere
t8947,Magnetorheological fluids
t8948,Characteristics parameters
t8949,Collisionless plasmas
t8950,Recycled aggregate concrete
t8951,advection
t8952,Alaska Native
t8953,Atomic system
t8954,Collective spin
t8955,Hydraulic structures
t8956,Cylindrical antennas
t8957,Directional patterns (antenna)
t8958,Cycle lives
t8959,Hysteresis loops
t8960,cell extract
t8961,cytoplasm protein
t8962,fgfr3 tacc3 fusion protein
t8963,B pillars
t8964,B-pillar of body-in-white
t8965,Scaffolds
t8966,Nanosheets
t8967,Chinese cities
t8968,Body floating
t8969,East China Sea
t8970,Dalian
t8971,Crossing channels
t8972,flow control
t8973,Nanocellulose
t8974,Conformance control
t8975,Cordless hairdryer
t8976,collagen type 1
t8977,hydroxyapatite
t8978,Buoyant bubbles
t8979,Stabilization
t8980,planning theory
t8981,geographical characteristics
t8982,interdisciplinary approach
t8983,Near infrared spectroscopy
t8984,Indium antimonides
t8985,anelasticity
t8986,seismic attenuation
t8987,Injection (oil wells)
t8988,Carbonic Anhydrases
t8989,accident prevention
t8990,"accident, hazard, risk and related phenomena"
t8991,Bioconversion
t8992,Extrasolar planets
t8993,Intelligent materials
t8994,Ferroelectric thin films
t8995,Rasterization
t8996,Adenocarcinoma
t8997,Estradiol
t8998,Internet of Energy
t8999,CPS
t9000,Fusion reactions
t9001,Fusion reactors
t9002,demand analysis
t9003,energy management
t9004,Resource Allocation
t9005,Agility
t9006,Compact structures
t9007,"Emergency Service, Hospital"
t9008,Body mounted sensors
t9009,Agricultural products
t9010,Advanced very high resolution radiometer
t9011,CLARA
t9012,fuel cell
t9013,Spillways
t9014,Genotype
t9015,Barges
t9016,cell membrane
t9017,electron microscopy
t9018,national politics
t9019,Chaobai Basin
t9020,"3',5',5,7 tetrahydroxy 6 methoxyflavanone"
t9021,"3,8' biapigenin"
t9022,amentoflavone
t9023,Axial-magnetized
t9024,Haptic interfaces
t9025,Altruism
t9026,Classification of solution
t9027,Classification results
t9028,Petri nets
t9029,brain region
t9030,Cytidine
t9031,gonadorelin antagonist
t9032,Muellerian inhibiting factor
t9033,avulsion
t9034,Earth
t9035,fluvial process
t9036,Cloud-computing
t9037,Converged networks
t9038,Time Factors
t9039,Bioinspired models
t9040,disease prevalence
t9041,health survey
t9042,Kahramanmaras
t9043,Cathodoluminescence
t9044,Microcrystals
t9045,Bells
t9046,Rational functions
t9047,Immunosuppressive tumor microenvironment
t9048,Light irradiations
t9049,Printed circuit boards
t9050,"Influenza A Virus, H5N1 Subtype"
t9051,Electric watches
t9052,Esterification
t9053,Electrospray ionization
t9054,Association Learning
t9055,Phosphoprotein Phosphatases
t9056,Cellulose Esters
t9057,Domain generalization
t9058,coal-fired power plant
t9059,entrepreneur
t9060,uric acid
t9061,(star:) brown dwarf
t9062,Fiscal Policy
t9063,Fistula
t9064,Neuropeptides
t9065,DC system
t9066,"Drug Resistance, Viral"
t9067,Chiral molecular carbon imide
t9068,forestry practice
t9069,research and development
t9070,Sphingomyelins
t9071,Disinformation
t9072,Emission suppression
t9073,Acute Lung Injury
t9074,Akkermansia
t9075,Tokamak devices
t9076,Auditory Perception
t9077,Chloroform
t9078,Mobile antennas
t9079,3d cage-shaped mesostructure
t9080,Compressive deformation behavior
t9081,steroid
t9082,Flight envelopes
t9083,Adhesive surfaces
t9084,Adhesive systems
t9085,Contact areas
t9086,Electron cyclotron resonance
t9087,Independent component analysis
t9088,Bathing Beaches
t9089,Egypt
t9090,C9orf72 Protein
t9091,Dipeptides
t9092,Angle detection
t9093,Angle sensing
t9094,Amorphization
t9095,Disease-Free Survival
t9096,Genetic programming
t9097,Electric sensing devices
t9098,air conditioning
t9099,artificial ventilation
t9100,Privatization
t9101,Interferons
t9102,Wear debris
t9103,Gaussian method
t9104,drug mechanism
t9105,Contact sensors
t9106,Car navigation
t9107,Divide-and-conquer
t9108,Nonlinear dynamical systems
t9109,Chemical process
t9110,Pulmonary diseases
t9111,Solar buildings
t9112,Cement industry
t9113,Chromospheric activity
t9114,Precision agriculture
t9115,Agricultural fields
t9116,Control Systems
t9117,Alcohol Drinking
t9118,Binaries (including multiple): close
t9119,Large sky area multi-object fiber spectroscopic telescopes
t9120,Gold coatings
t9121,Dipole moment
t9122,Self assembled monolayers
t9123,Volume rendering
t9124,Full body
t9125,Indonesia
t9126,Malaysia
t9127,Phase control
t9128,3 4 di o caffeoylquinic acid isobutyl ester
t9129,Contractors
t9130,Directive antennas
t9131,Infrared radiation
t9132,Active-passive combined confinement
t9133,Active/passive
t9134,Actively confined concrete column
t9135,acceptance and commitment therapy
t9136,addiction
t9137,automutilation
t9138,Four-Dimensional Computed Tomography
t9139,BSM
t9140,Charged lepton flavor violation
t9141,Charged leptons
t9142,Caenorhabditis elegans Proteins
t9143,Sewage treatment plants
t9144,Eulerian analysis
t9145,flow modeling
t9146,fluid dynamics
t9147,Equipment testing
t9148,Rheometers
t9149,Reaction rates
t9150,borehole stability
t9151,failure mechanism
t9152,"Enhancer Elements, Genetic"
t9153,Dielectric rods
t9154,Dielectric-free
t9155,Cesium iodide
t9156,Fermi level
t9157,CFD simulations
t9158,Integrin alpha5
t9159,"Phosphatidylinositol 4,5-Diphosphate"
t9160,Porous plates
t9161,Analysis models
t9162,arsenic
t9163,agrochemical
t9164,crop yield
t9165,Electronic modules
t9166,Orthogonal functions
t9167,Aerated concrete
t9168,Concrete masonry
t9169,2-regularity
t9170,Songnen Plain
t9171,DC power transmission
t9172,Crystal cutting
t9173,Elastic Modulus
t9174,Oxide films
t9175,kinetic energy
t9176,New York [New York (STT)]
t9177,New York [United States]
t9178,Copolymers
t9179,Experimental investigations
t9180,Controllability
t9181,Soil
t9182,dipeptidyl peptidase IV inhibitor
t9183,airline industry
t9184,Marine risers
t9185,Buffer storage
t9186,Calcium carbide
t9187,Glucans
t9188,Mitral Valve
t9189,Accuracy evaluation
t9190,Ferroelectric films
t9191,carbon isotope
t9192,Benzoin
t9193,Glutathione
t9194,Comorbidity
t9195,Oils and fats
t9196,Binary codes
t9197,Boolean functions
t9198,Alloy steel
t9199,Monomers
t9200,Embedded fields
t9201,Explicit constructions
t9202,Maximum distance separable code
t9203,Neuronal Plasticity
t9204,Parietal Lobe
t9205,Fixed point analysis
t9206,Advanced traveler information systems
t9207,Anthocyanins
t9208,Carboxy-Lyases
t9209,Amputee
t9210,Exposure controls
t9211,Bandwidth guarantee
t9212,Data planes
t9213,discrete choice analysis
t9214,Vehicle performance
t9215,Chromatic number
t9216,Aggregate load model
t9217,Benchmark datasets
t9218,Causal emotion entailment
t9219,Clause pair
t9220,Chick Embryo
t9221,Breath Holding
t9222,Ambients
t9223,Adaptive algorithms
t9224,Buffer
t9225,Complex industrial process
t9226,estradiol
t9227,gelatin
t9228,Axial flow turbomachinery
t9229,Access bandwidth measurement
t9230,Bandwidth measurements
t9231,cluster analysis
t9232,deformation mechanism
t9233,cementation
t9234,Contourlet transform
t9235,Aluminum hydroxide
t9236,Elastic deformation
t9237,2 propanol
t9238,Color Perception
t9239,Critical care
t9240,Drives
t9241,Ballistic missiles
t9242,Knowledge base question answering
t9243,Specifications
t9244,Cylindrical roller bearings
t9245,Dummy variables
t9246,Computation
t9247,Friction force
t9248,Central servers
t9249,Effect on firm
t9250,Heterogeneous effects
t9251,Algorithmic framework
t9252,Computation overheads
t9253,Critical issues
t9254,"Factor Analysis, Statistical"
t9255,Visible light communication
t9256,Bayes method
t9257,Velocity measurement
t9258,Cancer research
t9259,Domain adaptions
t9260,Identification method
t9261,Attribute similarity
t9262,Contribution values
t9263,Hepatitis B Vaccines
t9264,Content information
t9265,Convolutional neural network
t9266,Formal languages
t9267,Climatic factors
t9268,Coupling relationships
t9269,Critical functions
t9270,Core functions
t9271,Competitive algorithms
t9272,Computation time
t9273,Backscatter technology
t9274,Hardware abstractions
t9275,Constraining models
t9276,economic geography
t9277,geographical research
t9278,human geography
t9279,Data frames
t9280,Data protocol
t9281,Electron gas
t9282,DNS server
t9283,DNS traffics
t9284,Load-Balancing
t9285,Free volume
t9286,Business models
t9287,Associative storage
t9288,Static random access storage
t9289,Anechoic chambers
t9290,aspiration
t9291,Critical equation
t9292,Dirichlet
t9293,granzyme B
t9294,Compression molding
t9295,Weather forecasting
t9296,Claim process
t9297,Insurance companies
t9298,Insurance risk
t9299,Digital economy
t9300,Qinghai Lake
t9301,Electric Impedance
t9302,Flow Cytometry
t9303,Human Umbilical Vein Endothelial Cells
t9304,Figures of speech
t9305,Axoneme
t9306,Neutron flux
t9307,Adenylyl Imidodiphosphate
t9308,"Antigens, Polyomavirus Transforming"
t9309,Cancer Vaccines
t9310,Recombinant Proteins
t9311,adhesive agent
t9312,Black-box testing
t9313,Deceleration
t9314,Automated driving system testing
t9315,Automated driving systems
t9316,CCCTC-Binding Factor
t9317,Microgravity
t9318,Chromosome Deletion
t9319,Electric resistance measurement
t9320,Arginine
t9321,organic-inorganic materials
t9322,bioaccumulation
t9323,ecosystem service
t9324,Catalytic Membrane
t9325,Steel
t9326,Medical informatics
t9327,Engineering program
t9328,Hepatitis C
t9329,Cold heading
t9330,Interactive system
t9331,Labelings
t9332,NF-kappa B
t9333,NFATC Transcription Factors
t9334,Facial avatar
t9335,Blood Volume
t9336,Solvent extraction
t9337,Aqueous acidic media
t9338,Driving signal
t9339,Expression coefficients
t9340,Ethylenediaminetetraacetic acid
